id,price
1,157149.20024594266
2,164465.2334305709
3,164465.2334305709
4,157149.20024594266
5,164465.2334305709
6,157149.20024594266
7,157149.20024594266
8,164465.2334305709
9,164465.2334305709
10,157149.20024594266
11,157149.20024594266
12,157149.20024594266
13,164465.2334305709
14,164465.2334305709
15,164465.2334305709
16,157149.20024594266
17,164519.5866068812
18,164465.2334305709
19,157149.20024594266
20,157149.20024594266
21,157149.20024594266
22,157149.20024594266
23,157149.20024594266
24,157149.20024594266
25,157149.20024594266
26,164465.2334305709
27,157149.20024594266
28,524142.9109286763
29,157149.20024594266
30,157149.20024594266
31,524197.26410498656
32,164465.2334305709
33,157149.20024594266
34,157149.20024594266
35,157149.20024594266
36,164465.2334305709
37,157149.20024594266
38,157149.20024594266
39,157149.20024594266
40,157149.20024594266
41,157149.20024594266
42,157149.20024594266
43,157149.20024594266
44,164465.2334305709
45,157149.20024594266
46,157149.20024594266
47,164465.2334305709
48,157149.20024594266
49,157149.20024594266
50,164465.2334305709
51,157149.20024594266
52,157149.20024594266
53,524142.9109286763
54,157149.20024594266
55,157149.20024594266
56,157149.20024594266
57,157149.20024594266
58,157149.20024594266
59,164465.2334305709
60,157149.20024594266
61,157149.20024594266
62,164465.2334305709
63,157149.20024594266
64,157149.20024594266
65,157149.20024594266
66,164465.2334305709
67,157149.20024594266
68,157149.20024594266
69,164465.2334305709
70,157149.20024594266
71,164465.2334305709
72,157149.20024594266
73,157149.20024594266
74,157149.20024594266
75,157149.20024594266
76,157149.20024594266
77,164465.2334305709
78,349542.4105884217
79,157149.20024594266
80,157149.20024594266
81,342390.20373488514
82,164465.2334305709
83,164465.2334305709
84,157149.20024594266
85,157149.20024594266
86,157149.20024594266
87,157149.20024594266
88,157149.20024594266
89,164465.2334305709
90,157149.20024594266
91,164465.2334305709
92,157149.20024594266
93,157149.20024594266
94,157149.20024594266
95,164465.2334305709
96,157149.20024594266
97,157149.20024594266
98,157149.20024594266
99,157149.20024594266
100,164465.2334305709
101,157149.20024594266
102,157149.20024594266
103,157149.20024594266
104,620592.7267236032
105,157149.20024594266
106,157149.20024594266
107,157149.20024594266
108,164465.2334305709
109,164465.2334305709
110,157149.20024594266
111,157149.20024594266
112,164465.2334305709
113,157149.20024594266
114,157149.20024594266
115,157149.20024594266
116,157149.20024594266
117,157149.20024594266
118,164465.2334305709
119,157149.20024594266
120,157149.20024594266
121,157149.20024594266
122,157149.20024594266
123,164465.2334305709
124,157149.20024594266
125,157149.20024594266
126,164465.2334305709
127,157149.20024594266
128,164465.2334305709
129,157149.20024594266
130,157149.20024594266
131,157149.20024594266
132,157149.20024594266
133,157149.20024594266
134,157149.20024594266
135,157149.20024594266
136,157149.20024594266
137,157149.20024594266
138,157149.20024594266
139,157149.20024594266
140,157149.20024594266
141,164465.2334305709
142,164465.2334305709
143,157149.20024594266
144,342233.13243512216
145,157149.20024594266
146,164465.2334305709
147,157149.20024594266
148,342178.77925881185
149,165497.11639808177
150,164465.2334305709
151,157149.20024594266
152,164465.2334305709
153,157149.20024594266
154,157149.20024594266
155,349596.763764732
156,157149.20024594266
157,157149.20024594266
158,157149.20024594266
159,342178.77925881185
160,157149.20024594266
161,673592.6546814414
162,164465.2334305709
163,157149.20024594266
164,164465.2334305709
165,164465.2334305709
166,157149.20024594266
167,157149.20024594266
168,164465.2334305709
169,157149.20024594266
170,164465.2334305709
171,157149.20024594266
172,157149.20024594266
173,164465.2334305709
174,157149.20024594266
175,157149.20024594266
176,157149.20024594266
177,157149.20024594266
178,157149.20024594266
179,157149.20024594266
180,157149.20024594266
181,157149.20024594266
182,157149.20024594266
183,164465.2334305709
184,157149.20024594266
185,157149.20024594266
186,157149.20024594266
187,157149.20024594266
188,164465.2334305709
189,342178.77925881185
190,157149.20024594266
191,157149.20024594266
192,157149.20024594266
193,157149.20024594266
194,157149.20024594266
195,157149.20024594266
196,157149.20024594266
197,157149.20024594266
198,157149.20024594266
199,164465.2334305709
200,164465.2334305709
201,342178.77925881185
202,342178.77925881185
203,164465.2334305709
204,157149.20024594266
205,164465.2334305709
206,164465.2334305709
207,164465.2334305709
208,157149.20024594266
209,157149.20024594266
210,599692.5016460952
211,157149.20024594266
212,599842.6930897104
213,157149.20024594266
214,157149.20024594266
215,157149.20024594266
216,157149.20024594266
217,518178.9462235946
218,157149.20024594266
219,157149.20024594266
220,164465.2334305709
221,157149.20024594266
222,157149.20024594266
223,157149.20024594266
224,164465.2334305709
225,342178.77925881185
226,342259.56438325514
227,157149.20024594266
228,157149.20024594266
229,157149.20024594266
230,157149.20024594266
231,157149.20024594266
232,527524.0563058523
233,157149.20024594266
234,157149.20024594266
235,164465.2334305709
236,157149.20024594266
237,342259.56438325514
238,157149.20024594266
239,157149.20024594266
240,342720.6863501693
241,164465.2334305709
242,157149.20024594266
243,157149.20024594266
244,157149.20024594266
245,164465.2334305709
246,157149.20024594266
247,164519.5866068812
248,157149.20024594266
249,157149.20024594266
250,157149.20024594266
251,342233.13243512216
252,157149.20024594266
253,164465.2334305709
254,157149.20024594266
255,157149.20024594266
256,157149.20024594266
257,157149.20024594266
258,157149.20024594266
259,157149.20024594266
260,164465.2334305709
261,164465.2334305709
262,157149.20024594266
263,157149.20024594266
264,349781.75629267225
265,157149.20024594266
266,157149.20024594266
267,570857.0805507152
268,164465.2334305709
269,164465.2334305709
270,313190.8288986161
271,157335.98162020982
272,157149.20024594266
273,157149.20024594266
274,157149.20024594266
275,157149.20024594266
276,164465.2334305709
277,164465.2334305709
278,157149.20024594266
279,157149.20024594266
280,164465.2334305709
281,157149.20024594266
282,518178.9462235946
283,157149.20024594266
284,157149.20024594266
285,157149.20024594266
286,157149.20024594266
287,157149.20024594266
288,157149.20024594266
289,157149.20024594266
290,157149.20024594266
291,157149.20024594266
292,157149.20024594266
